Tweet,Reverse,label
i just love being stuck sitting at the kids table #howoldami,#howoldami table kids the at sitting stuck being love just i,1
absolutely love being ignored makes you feel so good,good so feel you makes ignored being love absolutely,1
i just love being told i'm good for nothing makes me so happy #not,#not happy so me makes nothing for good i'm told being love just i,1
i love playing catch up with school work,work school with up catch playing love i,1
i love being told to shut up,up shut to told being love i,1
dont you just love recieving hate on ask fm,fm ask on hate recieving love just you dont,1
i love being woken up at {number} on my day off by the homegirl across the way who's yelling fuck and bitch at the top of her lungs,lungs her of top the at bitch and fuck yelling who's way the across homegirl the by off day my on {number} at up woken being love i,1
i just love being called &amp woken up at {number} after having been asleep only an hour &amp screamed at by both my parents so fun,fun so parents my both by at screamed &amp hour an only asleep been having after {number} at up woken &amp called being love just i,1
i totally love being ignored thank you for avoiding me,me avoiding for you thank ignored being love totally i,1
dont you just love being reminded each year that youre still single #iknowido #valentinesday,#valentinesday #iknowido single still youre that year each reminded being love just you dont,1
i love getting ditched it feels great to have people walk all over me #ihateeveryone,#ihateeveryone me over all walk people have to great feels it ditched getting love i,1
don't you just love being lied to #hate #liars,#liars #hate to lied being love just you don't,1
yeah i just love being stuck at home all day i mean i don't wanna have fun or anything,anything or fun have wanna don't i mean i day all home at stuck being love just i yeah,1
i love getting hurt it's so much fun #ohwait,#ohwait fun much so it's hurt getting love i,1
i love getting hate it makes me feel like the best,best the like feel me makes it hate getting love i,1
i just love getting shoved from behind and landing on my boobs #shitoneonesays #sgp,#sgp #shitoneonesays boobs my on landing and behind from shoved getting love just i,1
i just love getting soak and wet walking to class #ugghh,#ugghh class to walking wet and soak getting love just i,1
i love gettin woke up at {number} {number} by my boyfriend after we stayed up until {number} #tired,#tired {number} until up stayed we after boyfriend my by {number} {number} at up woke gettin love i,1
i just love being raped by mosquitos at soccer practice,practice soccer at mosquitos by raped being love just i,1
i love being stalked it makes me sooooooo happy,happy sooooooo me makes it stalked being love i,1
i just love being woken up at this time by ppl yelling at each other #screwppl,#screwppl other each at yelling ppl by time this at up woken being love just i,1
i just love being pushed around by the wind,wind the by around pushed being love just i,1
i love being cheated on after a year and {number} months <3,<3 months {number} and year a after on cheated being love i,1
i just love being stopped up and feeling like this,this like feeling and up stopped being love just i,1
i just love being ignored by the person i want to talk to the most,most the to talk to want i person the by ignored being love just i,1
i just love getting woken up early in the morning by my dogs,dogs my by morning the in early up woken getting love just i,1
love being hate by the people you love the most,most the love you people the by hate being love,1
i love being stalked it makes me sooooooo happy #fuckoff,#fuckoff happy sooooooo me makes it stalked being love i,1
oh how i love being screwed over by rogers #fml,#fml rogers by over screwed being love i how oh,1
i love being stuck in the car with cranky ppl #saveme,#saveme ppl cranky with car the in stuck being love i,1
i love being told by an {number} year old that i can't tell her what to do #ok,#ok do to what her tell can't i that old year {number} an by told being love i,1
oh my god i just love getting played like please let me love you for the rest of your life i want you forever #effthat,#effthat forever you want i life your of rest the for you love me let please like played getting love just i god my oh,1
i love getting called in early to work {number} minutes before the fact #stillgrouchy #nothelpingmymood,#nothelpingmymood #stillgrouchy fact the before minutes {number} work to early in called getting love i,1
oh i just love being woken up by my brother screaming down the xbox,xbox the down screaming brother my by up woken being love just i oh,1
i love being ignored i honestly can't even tell you how much i love it,it love i much how you tell even can't honestly i ignored being love i,1
gotta love getting mean texts from #hurtfeelings,#hurtfeelings from texts mean getting love gotta,1
i love being lied to really it just makes me feel great,great feel me makes just it really to lied being love i,1
oh i love being woken up to phone calls from my bestfriend #kindof #idoloveher #sleepy #herfault #alotofhastags #dontcare,#dontcare #alotofhastags #herfault #sleepy #idoloveher #kindof bestfriend my from calls phone to up woken being love i oh,1
i love being stuck in richmond va at the greyhound station,station greyhound the at va richmond in stuck being love i,1
i just love love love loved it when you didn't invite me,me invite didn't you when it loved love love love just i,1
oh how i love being told things like this,this like things told being love i how oh,1
i love getting smacked in the face with a dodgeball in front of a bunch of upperclassman guys,guys upperclassman of bunch a of front in dodgeball a with face the in smacked getting love i,1
i just love being told that i look like a terrorist #wtf #fuckthatshit,#fuckthatshit #wtf terrorist a like look i that told being love just i,1
i love getting hit in the head with textbooks as hard as humanly possible makes my fucking day,day fucking my makes possible humanly as hard as textbooks with head the in hit getting love i,1
god i just love being made to look like a fool,fool a like look to made being love just i god,1
#retweet if you love being lead on yeah it,it yeah on lead being love you if #retweet,1
i love being ignored all the time best feeling ever,ever feeling best time the all ignored being love i,1
i love getting punched and kicked at work it's the best,best the it's work at kicked and punched getting love i,1
once again i love being woken up from naps by one of the most beautiful languages in the world chinese,chinese world the in languages beautiful most the of one by naps from up woken being love i again once,1
